Norm 7.918917, Time 20
Norm 7.494026, Time 21
Norm 7.3086586, Time 20
Norm 7.3715277, Time 20
Norm 7.530993, Time 20
Norm 7.8473773, Time 21
Norm 8.416823, Time 20
Norm 9.064697, Time 20
Norm 9.452679, Time 20
Norm 9.629605, Time 22
Norm 10.039933, Time 19
Norm 10.834316, Time 20
Norm 11.95318, Time 20
Norm 12.492175, Time 20
Norm 12.430386, Time 23
Norm 12.054231, Time 18
Norm 11.328904, Time 20
Norm 10.617391, Time 21
Norm 10.145267, Time 19
Norm 9.882958, Time 21
Norm 9.627477, Time 20
Norm 9.323911, Time 20
Norm 9.07473, Time 20
Norm 8.901967, Time 21
Norm 8.98492, Time 20
Norm 9.078256, Time 21
Norm 9.161078, Time 19
Norm 9.081105, Time 21
Norm 8.85353, Time 20
Norm 8.514036, Time 20
Norm 8.417706, Time 20
Norm 8.277822, Time 20
Norm 8.50308, Time 21
Norm 8.693858, Time 20
Norm 8.661149, Time 20
Norm 8.903312, Time 20
Norm 9.358309, Time 20
Norm 9.581419, Time 21
Norm 9.729248, Time 20
Norm 10.069702, Time 20
Norm 10.624622, Time 20
Norm 11.487017, Time 21
Norm 12.464115, Time 20
Norm 12.335112, Time 20
Norm 11.471446, Time 20
Norm 10.618291, Time 21
Norm 10.36333, Time 20
Norm 10.429566, Time 20
Norm 10.294947, Time 20
Norm 9.817559, Time 21
Norm 9.372096, Time 20
Norm 9.23333, Time 20
Norm 9.40401, Time 22
Norm 9.422003, Time 18
Norm 9.427662, Time 21
Norm 9.521237, Time 25
Norm 9.445188, Time 16
Norm 9.134299, Time 21
Norm 8.824251, Time 20
Norm 8.953718, Time 20
Norm 9.217514, Time 20
Norm 9.2335205, Time 21
Norm 9.141395, Time 20
Norm 9.113448, Time 20
Norm 9.307901, Time 21
Norm 9.547359, Time 20
Norm 9.539972, Time 20
Norm 9.431518, Time 20
Norm 9.442674, Time 20
Norm 9.445208, Time 20
Norm 9.52597, Time 21
Norm 9.5148535, Time 20
Norm 9.417306, Time 20
Norm 9.407678, Time 21
Norm 9.622426, Time 20
Norm 9.707534, Time 20
Norm 9.504349, Time 20
Norm 9.175445, Time 20
Norm 9.142307, Time 20
Norm 9.205028, Time 21
Norm 9.356901, Time 20
Norm 9.270105, Time 20
Norm 8.984403, Time 20
Norm 8.587097, Time 21
Norm 8.405035, Time 20
Norm 8.552808, Time 20
Norm 8.849055, Time 20
Norm 9.248347, Time 20
Norm 9.892546, Time 21
Norm 10.655726, Time 20
Norm 11.628731, Time 20
Norm 12.092177, Time 20
Norm 11.960767, Time 21
Norm 11.726526, Time 20
Norm 11.641668, Time 20
Norm 11.492175, Time 20
Norm 11.06285, Time 20
Norm 10.549045, Time 21
Norm 9.988164, Time 20
Norm 9.587999, Time 20
Norm 9.527869, Time 20
Norm 9.564471, Time 21
Norm 9.413325, Time 20
Norm 9.095293, Time 20
Norm 8.953615, Time 21
Norm 8.955376, Time 20
Norm 9.126833, Time 20
Norm 9.3886595, Time 20
Norm 9.44455, Time 20
Norm 9.263789, Time 21
Norm 9.285282, Time 32
Norm 9.288338, Time 11
Norm 9.267463, Time 19
Norm 9.23321, Time 26
Norm 9.321066, Time 16
Norm 9.248055, Time 21
Norm 9.134918, Time 20
Norm 9.086242, Time 20
Norm 9.1284895, Time 20
Norm 9.402421, Time 20
Norm 9.684498, Time 20
Norm 9.740492, Time 20
Norm 9.477443, Time 20
Norm 9.17217, Time 21
Norm 9.139903, Time 20
Norm 9.149367, Time 20
Norm 9.187488, Time 20
Norm 8.651279, Time 20
Norm 8.1489525, Time 20
Norm 8.0267315, Time 22
Norm 8.7031145, Time 48
Norm 9.625578, Time 6
Norm 10.71538, Time 10
Norm 11.978265, Time 22
Norm 12.74155, Time 21
Norm 12.873678, Time 20
Norm 12.41921, Time 21
Norm 11.703573, Time 20
Norm 10.8339405, Time 21
Norm 10.184204, Time 21
Norm 9.816756, Time 21
Norm 9.587341, Time 20
Norm 9.254973, Time 21
Norm 9.190687, Time 21
Norm 9.330585, Time 21
Norm 9.422781, Time 20
Norm 9.34047, Time 21
Norm 9.126345, Time 30
Norm 9.346041, Time 20
Norm 9.433288, Time 24
Norm 9.435559, Time 20
Norm 9.192786, Time 20
Norm 9.070159, Time 20
Norm 9.2603445, Time 21
Norm 9.464182, Time 20
Norm 9.520672, Time 21
Norm 9.365473, Time 20
Norm 9.214253, Time 19
Norm 9.126945, Time 20
Norm 9.156167, Time 29
Norm 9.856258, Time 11
Norm 9.71486, Time 21
Norm 8.977514, Time 19
Norm 9.061842, Time 21
Norm 9.596432, Time 19
Norm 9.45928, Time 21
Norm 8.83356, Time 20
Norm 8.38227, Time 20
Norm 7.781606, Time 21
Norm 6.8643584, Time 20
Norm 6.5441484, Time 21
Norm 8.36836, Time 20
Norm 9.687926, Time 16
Norm 12.221248, Time 20
Norm 12.925724, Time 16
Norm 12.296187, Time 22
Norm 11.651672, Time 27
Norm 10.722821, Time 24
Norm 10.308552, Time 20
Norm 10.391656, Time 20
Norm 9.960154, Time 20
Norm 9.302498, Time 20
Norm 8.773904, Time 21
Norm 8.500199, Time 20
Norm 7.320807, Time 21
Norm 7.189828, Time 20
Norm 8.326669, Time 20
Norm 10.12319, Time 22
Norm 10.371562, Time 20
Norm 8.928676, Time 21
Norm 7.8641906, Time 20
Norm 7.650029, Time 22
Norm 9.284053, Time 19
Norm 10.4597, Time 20
Norm 11.713205, Time 21
Norm 10.801941, Time 20
Norm 10.16318, Time 20
Norm 11.732978, Time 21
Norm 11.942909, Time 20
Norm 11.241607, Time 21
Norm 10.066949, Time 20
Norm 9.69808, Time 21
Norm 10.216069, Time 20
Norm 10.594057, Time 21
Norm 10.137428, Time 20
Norm 9.6496105, Time 21
Norm 9.452914, Time 20
Norm 9.872601, Time 21
Norm 9.728657, Time 20
Norm 9.549195, Time 20
Norm 8.816648, Time 21
Norm 9.200644, Time 20
Norm 9.861377, Time 21
Norm 10.662427, Time 20
Norm 11.662151, Time 21
Norm 10.580837, Time 20
Norm 9.633207, Time 21
Norm 9.127513, Time 20
Norm 8.690273, Time 21
Norm 9.385101, Time 20
Norm 9.957564, Time 20
Norm 10.410401, Time 21
Norm 9.753034, Time 23
Norm 10.117462, Time 18
Norm 10.802645, Time 20
Norm 9.596586, Time 21
Norm 9.825304, Time 21
Norm 11.49826, Time 20
Norm 10.53628, Time 21
Norm 9.859231, Time 21
Norm 9.78925, Time 22
Norm 9.899979, Time 19
Norm 9.755497, Time 21
Norm 9.708251, Time 20
Norm 10.094442, Time 22
Norm 9.79141, Time 21
Norm 9.893483, Time 20
Norm 9.746746, Time 20
Norm 9.8184, Time 21
Norm 9.772179, Time 20
Norm 9.701025, Time 21
Norm 9.065158, Time 21
Norm 9.686711, Time 20
Norm 3.1206949, Time 21
Norm 1.2198389, Time 20
Norm 10.777569, Time 21
Norm 11.1140785, Time 20
Norm 7.4771867, Time 21
Norm 10.351984, Time 20
Norm 8.705203, Time 21
Norm 9.331946, Time 20
Norm 10.067252, Time 21
Norm 9.685379, Time 21
Norm 9.902902, Time 20
Norm 9.725739, Time 21
Norm 9.711814, Time 21
Norm 9.766891, Time 20
Norm 9.807293, Time 21
Norm 9.766482, Time 20
Norm 9.766597, Time 21
Norm 9.780111, Time 21
Norm 9.821565, Time 20
Norm 9.793949, Time 21
Norm 9.739472, Time 20
Norm 9.739853, Time 21
Norm 9.794128, Time 20
Norm 9.821187, Time 21
Norm 9.766795, Time 20
Norm 9.6850815, Time 21
Norm 9.72612, Time 21
Norm 9.82097, Time 20
Norm 9.766597, Time 21
Norm 9.834806, Time 20
Norm 9.753405, Time 21
Norm 9.82165, Time 20
Norm 9.807633, Time 21
Norm 9.739472, Time 20
Norm 9.834363, Time 21
Norm 9.712319, Time 20
Norm 9.603118, Time 21
Norm 9.80927, Time 20
Norm 9.766891, Time 21
Norm 9.7392435, Time 20
Norm 9.657221, Time 21
Norm 9.739358, Time 21
Norm 9.725939, Time 20
Norm 9.766482, Time 21
Norm 9.807568, Time 21
Norm 9.780595, Time 20
Norm 9.766549, Time 22
Norm 9.752787, Time 20
Norm 9.821187, Time 21
Norm 9.76709, Time 20
Norm 9.781022, Time 21
Norm 9.807568, Time 21
Norm 9.835183, Time 20
Norm 9.834533, Time 21
Norm 9.753024, Time 20
Norm 9.698385, Time 22
Norm 9.7392435, Time 20
Norm 9.807568, Time 20
Norm 9.780026, Time 21
Norm 9.888747, Time 20
Norm 9.861903, Time 21
Norm 9.739025, Time 20
Norm 9.671378, Time 21
Norm 9.88917, Time 20
Norm 9.752977, Time 20
Norm 9.794583, Time 21
Norm 9.657327, Time 21
Norm 9.76709, Time 20
Norm 9.739054, Time 25
Norm 9.698501, Time 29
Norm 9.739472, Time 18
Norm 9.78051, Time 21
Norm 9.766112, Time 20
Norm 9.821026, Time 21
Norm 9.67156, Time 22
Norm 9.753471, Time 18
Norm 9.76634, Time 21
Norm 9.725853, Time 22
Norm 9.780102, Time 19
Norm 9.739196, Time 20
Norm 9.76671, Time 20
Norm 9.739167, Time 21
Norm 9.7391, Time 20
Norm 9.712005, Time 20
Norm 9.753024, Time 21
Norm 9.780215, Time 20
Norm 9.76671, Time 20
Norm 9.739167, Time 21
Norm 9.698117, Time 20
Norm 9.739167, Time 21
Norm 9.766407, Time 19
Norm 9.73931, Time 20
Norm 9.766634, Time 20
Norm 9.753091, Time 20
Norm 9.726234, Time 20
Norm 9.752977, Time 20
Norm 9.793807, Time 21
Norm 9.739167, Time 20
Norm 9.739329, Time 20
Norm 9.835183, Time 20
Norm 9.76709, Time 21
Norm 9.807681, Time 21
Norm 9.766891, Time 20
Norm 9.75293, Time 20
Norm 9.739501, Time 20
Norm 9.780263, Time 20
Norm 9.793788, Time 20
Norm 9.766597, Time 20
Norm 9.793646, Time 21
Norm 9.834693, Time 20
Norm 9.820771, Time 20
Norm 9.834645, Time 20
Norm 9.766293, Time 20
Norm 9.807406, Time 20
Norm 9.76634, Time 20
Norm 9.766407, Time 21
Norm 9.766407, Time 20
Norm 9.766644, Time 21
Norm 9.821451, Time 20
Norm 9.766824, Time 20
Norm 9.807454, Time 20
Norm 9.793882, Time 20
Norm 9.793882, Time 21
Norm 9.698796, Time 20
Norm 9.780708, Time 20
Norm 9.75293, Time 20
Norm 9.766549, Time 20
Norm 9.78051, Time 21
Norm 9.807293, Time 20
Norm 9.780169, Time 20
Norm 9.739406, Time 20
Norm 9.794213, Time 21
Norm 9.807748, Time 20
Norm 9.940363, Time 27
Norm 9.943199, Time 15
Norm 9.5554, Time 20
Norm 9.482472, Time 20
Norm 9.535022, Time 70
Norm 9.671378, Time 2
Norm 9.698931, Time 0
